ClaimID,CustomerID,ClaimDate,ClaimAmount,ClaimStatus,claimid
1569,1417,2022-08-16,2681.84,Rejected,4d92281f-cb60-40e4-9793-54829eb0a2d1
1570,1616,2024-05-07,12359.58,Pending,04ac529a-aacd-412e-aadf-4db6043c0f1a
1571,174,2023-06-03,18288.95,Approved,c14b9671-cad4-421a-87f9-c898f8c143d4
1572,1209,2023-06-19,9911.06,Approved,02eadefd-8db6-43bc-a6e2-8829361efbab
1573,1923,2022-12-23,17309.56,Approved,e3c43d02-36bd-4987-a7bf-da57d5cebfaa
1574,678,2023-11-03,13486.61,Rejected,d8dcf5fe-ede8-4db3-a756-06f79d4516e4
1575,1958,2023-03-06,6484.71,Approved,2dda81ec-330b-47f0-b32f-91b3d5653d13
1576,1012,2022-10-17,8114.46,Pending,039cf092-40fb-41bc-b0da-7d21c15c3953
1577,901,2023-02-24,10048.49,Pending,bde0d196-6eff-415f-9334-e1bf7405f23f
1578,1827,2022-12-17,11514.57,Pending,086d197e-6301-4c2d-99e3-d51778f4f750
1579,1793,2023-03-04,13135.23,Approved,b7075592-1b9a-4d5c-aff1-a0130ab7267e
1580,125,2023-07-06,4302.76,Pending,ebadff9d-ad36-4960-8664-23953f445caa
1581,973,2023-04-26,18894.0,Rejected,805f29ad-decb-4f79-a520-7db0624593f0
1582,1792,2023-10-17,5639.28,Pending,428d73ce-95d4-4522-bb9d-ff8c32537512
1583,194,2023-07-13,16525.04,Approved,4e8072ba-3ff0-4718-bfe1-9925fed867bd
1584,1098,2023-03-26,19776.3,Pending,4ceb5053-06a3-49df-972d-7ca26f1cc9d1
1585,1128,2023-05-26,6005.04,Rejected,72f2eac3-0b82-4543-be43-8448fc4b9f6b
1586,253,2023-12-15,17426.02,Pending,beb2ebef-054b-4a5d-9694-8a2fadf990fb
1587,1861,2023-10-17,7627.33,Pending,ae93c6f2-eff8-4156-ac89-1e7927e40cb4
1588,530,2022-08-09,17016.6,Approved,e58eadb9-1813-4a7a-b738-115b68bd4527
1589,931,2023-10-15,7696.54,Rejected,83a77162-e870-4138-87d4-ed023655ae02
1590,1276,2023-07-16,6389.91,Approved,ddc52635-678f-4685-bba3-33cf1c6a8f7d
1591,831,2023-07-10,14543.92,Pending,9f8bb332-7e74-4d91-8ee3-2d8afc3f41f1
1592,236,2023-02-06,18699.77,Pending,bb0dc6a8-854b-4e72-9e41-d42e1f12b1f2
1593,1721,2022-09-13,18655.75,Rejected,31f681c7-9491-4000-982f-5f3cff169900
1594,1614,2023-10-12,4547.5,Rejected,9564a9a0-de6c-4fd3-ab7a-6857058a3715
1595,357,2023-01-07,4111.61,Pending,101b51bd-a1da-4156-9926-191808c8b907
1596,924,2023-12-18,18143.1,Pending,ace717fa-3e3c-4d7b-98fd-c327162a152f
1597,1842,2023-12-30,14162.12,Pending,4d82d2a4-132c-46da-9c26-09c62d4bced5
1598,1978,2023-10-19,13543.92,Pending,48dfbc4d-084c-4893-b733-cecff567b951
1599,1674,2023-10-06,908.64,Rejected,e0133bb7-4fdd-4c27-ad55-52f41ea58ade
1600,412,2023-06-09,10926.69,Rejected,f73cf1e4-b966-4606-bba1-17f41666c0a5
1601,1790,2023-08-09,18254.63,Rejected,8b217362-e1fc-4bc8-8fd0-8a3ec7aa2bee
1602,1112,2024-01-03,18838.88,Pending,7bde33c0-dc35-4433-bd2e-87fca26d7f08
1603,901,2022-07-31,14549.07,Pending,33282443-0ea4-4ce6-86de-4e0203aa99db
1604,1007,2024-04-06,2180.18,Rejected,c648c713-3637-49ed-b07d-fde3479a399c
1605,1680,2024-01-16,4528.84,Approved,65d1b398-3b61-41b3-8750-dd9b3df34b10
1606,1907,2024-07-18,7305.46,Pending,6e0bdbef-519a-4d78-b12e-9822e7166ec6
1607,997,2024-06-11,17838.98,Pending,9366d273-c44a-4fcf-af40-5b5616b94f4e
1608,897,2023-09-22,16928.16,Approved,0b9e2abb-5b39-425f-8dc1-ef7402a25ce8
1609,1096,2024-07-18,8002.55,Rejected,2c6b69da-16a0-430d-91bf-41c046ea4fbb
1610,860,2024-03-14,14142.0,Pending,92ee7d05-3b27-4a0f-9b97-fa791ea16091
1611,1802,2024-06-20,4943.56,Rejected,2767f98a-3540-4211-96f6-382689955a76
1612,1320,2024-03-16,6467.16,Pending,b5bcb20f-b7dd-4701-8854-d1f9d5fa92a7
1613,670,2023-09-03,9856.28,Pending,65e072fc-bc54-41fe-b8d9-b296834c8259
1614,26,2023-06-06,18253.42,Approved,7d472be5-d3ce-4c1c-916d-d3e153643ea2
1615,957,2022-10-13,13770.79,Pending,1d7b9f17-3360-4f7f-ba51-6cd640079af9
1616,1124,2024-06-29,14947.68,Rejected,a2b49669-9c4c-430e-8457-fa439124c449
1617,467,2022-12-11,7182.16,Pending,0bc1a2b9-759c-4ef5-9901-713bb9b79eed
1618,1515,2023-09-18,3635.43,Approved,6e6f09b6-8776-43d7-bb6a-33b37934161a
1619,405,2022-08-18,8551.46,Rejected,548ef53d-1649-47c4-80c7-a32f0dd0c6d2
1620,1613,2023-11-03,19754.03,Approved,377b0c13-d5b1-42bc-9843-bbe7d1db3130
1621,1256,2022-12-18,1718.3,Rejected,2790287d-2ed1-4107-a8b1-180c089e200b
1622,1523,2024-05-06,2473.56,Pending,6df6e439-23be-4817-a83f-7441a15314be
1623,1282,2022-12-19,8917.74,Pending,52976bc9-2b47-44e2-b7a3-8907f56689a1
1624,1443,2023-10-03,7243.51,Approved,f369c232-8ec0-42c2-abd2-480471e44562
1625,1205,2022-08-14,13676.67,Pending,b86ba6f4-b18c-4a31-89cf-6d175bc23670
1626,1651,2024-02-15,3601.66,Rejected,e9d0da9f-b4bf-4fbf-af54-e599059ae98a
1627,1115,2024-06-17,15061.48,Rejected,bb66bae4-f929-4f14-bfab-01929eebe6c5
1628,1940,2023-09-03,9713.42,Rejected,aa962d0f-30be-4b74-87c9-c75d3c416652
1629,830,2023-06-12,12569.92,Rejected,a64bb346-c145-45a3-bd7c-13fe21242121
1630,1464,2023-02-08,4312.55,Pending,c34727ce-36f3-48ab-a1e2-9fbc7b5e6777
1631,1780,2023-11-10,15663.85,Pending,5b62a3b3-8e97-4a78-b4fb-812c3a7733a0
1632,473,2023-12-11,2510.4,Pending,b7d52479-76a8-40ab-a53d-15b91bca7c3b
1633,1170,2024-06-25,11188.49,Pending,00a95a6b-f815-450a-9121-bfedc931da53
1634,834,2024-03-07,11870.9,Pending,3fc495ac-4f42-4271-814c-4734fc035f51
1635,1077,2023-09-25,4061.21,Pending,af6fa4d5-8a8a-4f80-a1f8-04e505c474e7
1636,125,2022-08-31,14102.98,Rejected,a5850c4a-d481-41ab-a770-69656c8cabaa
1637,1426,2023-12-02,2127.93,Pending,87fddb9c-4b8b-4c8f-8c45-3de377e76181
1638,918,2022-10-09,19497.2,Rejected,3aeaf424-6b5e-485c-a26a-f292878bd4f0
1639,719,2024-04-09,19661.43,Approved,9db31238-6aeb-4570-b986-6b331cd852b6
1640,1797,2023-11-06,3346.05,Rejected,9416b354-0c6f-4711-a9bc-1c1b5a811cf2
1641,756,2023-11-26,16010.96,Approved,5437e881-bfda-4785-b645-fd7c7115804e
1642,1464,2022-10-04,8125.56,Approved,503a7c31-dea8-4d52-8b29-0c202f07da28
1643,1233,2022-12-25,4520.18,Rejected,41cc3653-9c28-475f-8fe7-41d2d7740db0
1644,1889,2024-04-19,6039.12,Approved,7e242ccc-2c4c-40cc-a3a7-c02588dbfa26
1645,1681,2023-01-03,4811.37,Pending,acc7e976-5f4f-45f4-a465-0647da3dad00
1646,194,2024-05-10,1412.7,Rejected,b17490aa-4fce-487e-9b5c-fba18f0559c7
1647,402,2023-08-30,5367.81,Rejected,19a794ce-017c-40cc-91fd-80d006c84f4d
1648,661,2023-06-12,12591.74,Pending,43db7e5a-3387-4d53-b12e-ebd57e63d009
1649,461,2023-10-24,12259.06,Approved,96b171c4-d73a-4c45-a86e-a2eb881cefec
1650,687,2024-02-12,8259.32,Pending,582e5a88-044f-41a2-86c4-e021ee34b9f9
1651,294,2023-11-23,10357.3,Approved,988ea056-268d-4753-bcc6-f57557c4be3d
1652,1750,2023-03-23,6576.6,Approved,85f1e614-5017-4705-90ff-f65f59f410ba
1653,1725,2024-06-15,1736.9,Rejected,7a5c0621-7a2d-4721-aa72-d77ecf90d500
1654,1186,2023-04-06,16809.54,Rejected,32086959-a1ac-48da-afba-c1a6ff449bec
1655,1415,2023-06-28,10115.51,Pending,18119be1-e077-4d31-a1ac-8ad43340921a
1656,95,2024-05-21,15896.34,Rejected,377052a4-2d82-484d-a20b-cffe4165303a
1657,948,2023-05-24,8782.12,Rejected,430de348-4ecf-44b0-848f-49f5b9f9b96e
1658,1446,2024-01-31,17926.14,Rejected,71128b4a-7c3f-475c-9a5d-db03bc9c6ea6
1659,427,2024-06-06,13261.73,Pending,f5e710e4-673f-4dda-ace8-4c353cd59566
1660,1585,2022-11-17,10071.54,Pending,73a6b331-761f-4a77-8f41-239961ec7599
1661,1372,2023-01-11,13413.17,Pending,d43cea08-6bf7-494e-a2a8-3bebbce59038
1662,1886,2023-11-07,19854.03,Approved,caec92e9-e186-436b-803b-96c0c31d5807
1663,1989,2022-09-26,17668.98,Rejected,30adc690-7f2c-4bf9-9923-22eca450f822
1664,1955,2023-09-28,9911.71,Pending,aed343e5-28e8-4067-a7b0-5483f8d69cbd
1665,999,2023-02-20,17773.2,Pending,335de905-fa86-471a-aa2a-0c5526dee945
1666,803,2023-08-20,11659.2,Pending,e03204ee-d4b9-41a6-9010-13c1a7ca73b1
1667,1266,2022-12-16,13807.97,Approved,31ef7262-9619-4fe8-945f-10595de89204
1668,1215,2022-12-25,2221.58,Pending,56a901e9-8fa4-47ea-8b3f-e9367cdbd256
1669,1406,2023-12-15,5593.92,Rejected,03f2e799-43d8-4f93-8682-cb2fd4769088
1670,161,2023-09-14,620.22,Pending,13032b5c-061a-4e9a-9772-65c69d82d62b
1671,1604,2022-10-30,864.05,Pending,5ddf1a0d-db5d-4012-9a18-ffe7cfee5721
1672,369,2022-12-02,11768.4,Approved,e0e33083-7514-4c41-a244-715b2a9211c5
1673,1387,2023-06-26,11422.57,Rejected,08a707e6-c727-4f5f-a661-f0ce35c72c7f
1674,9,2022-12-20,8817.71,Rejected,80611176-5b72-4186-b5f6-5f7bcd4d736b
1675,289,2024-03-14,5805.26,Pending,3d0a3eb4-2470-4e55-9348-9460bb977209
1676,1829,2024-06-07,2571.73,Rejected,6595bdce-690d-4efd-a251-747a835ad5c0
1677,161,2023-05-26,1927.64,Approved,24c4b3c0-a60c-4409-8b2c-1aa6e36a5157
1678,218,2024-02-06,17472.29,Pending,b043b1e6-9104-4f5b-a97c-3963d0a079b9
1679,911,2022-11-11,8069.56,Rejected,4846191d-d4a2-490d-ac68-b11bd1de673f
1680,1767,2024-02-29,3198.13,Rejected,8dfd368e-e556-40a6-a6c1-3d5b61cad105
1681,710,2023-08-14,7838.43,Pending,e036fca8-ff01-474e-9bcb-cd9cd55b1f94
1682,154,2023-03-18,2440.46,Rejected,aef2365b-04f5-4db5-a6d8-504089fad00b
1683,571,2023-01-09,8567.13,Pending,5532b6e1-53d5-4092-898c-ec82902dea37
1684,769,2024-07-14,4095.63,Rejected,d58ece14-b7af-496b-9716-9b768ed1c385
1685,1821,2023-07-28,19990.03,Pending,c0f9214d-006c-474c-b813-65732eeff8db
1686,1189,2022-12-06,19179.86,Pending,cdbfeeb5-d929-4cf4-b57f-781453254ead
1687,819,2022-08-17,14598.64,Approved,02c797f3-071b-44aa-a290-8e36f97a5d32
1688,800,2024-07-15,955.01,Pending,98c13645-f154-4321-8910-b9b63452db6a
1689,1727,2023-06-28,10831.21,Pending,79f2eb47-b00b-4187-8a9c-1694df9bedc4
1690,452,2022-08-09,8692.56,Approved,7a3a0470-d109-4f04-8df8-9473db615a1f
1691,1558,2023-09-08,3966.64,Approved,7358ea7d-fd1b-4404-9d70-3f24af8911ba
1692,950,2023-04-02,568.34,Approved,8cb374f7-1b54-44e0-8db4-d652d26bb83a
1693,806,2022-10-19,14347.41,Approved,4b0ce953-f0d7-422d-bbc7-d96a86d2a621
1694,539,2024-02-28,16668.23,Rejected,eb7fc260-d1fc-46a8-905c-e6bfbe31ede6
1695,725,2024-01-14,16760.28,Rejected,2f4b9f6b-9847-49d1-bf67-2d3524be0f2a
1696,1072,2024-04-22,19040.55,Rejected,dd7d0872-cdf0-4182-8df7-4fea3d9b3974
1697,1822,2023-10-20,15381.94,Rejected,eab271b8-24cb-40f8-8f5b-c4183dcd6c01
1698,70,2023-12-12,13737.68,Rejected,0060a916-fd45-4b4c-8a23-a24c3e7d75f6
1699,940,2023-03-26,19235.37,Approved,6d46f437-8a3e-4f18-846a-61b7007a96f5
1700,1971,2023-10-05,19892.92,Rejected,53183c89-c769-4564-81bf-90739d6ef8d4
1701,1058,2024-04-05,3327.13,Pending,4a485da3-ef8d-4c9f-b88b-e532c9ac7cb1
1702,1775,2023-02-18,15068.6,Rejected,5aaf6fe9-6ecc-4102-8a3b-1a8e364285ff
1703,1640,2023-03-10,6681.92,Approved,ba302105-af83-4709-910d-96dcb5519f3f
1704,1867,2023-08-21,7033.25,Pending,a278f76b-5d6f-4815-af0c-a5feaa5f1347
1705,475,2023-12-15,19589.95,Rejected,cc3f6e49-868e-48a2-a35c-99acf4e186c1
1706,490,2024-04-23,19594.42,Approved,e2803ab3-65ca-49cd-bf80-944a7768460e
1707,1469,2022-09-04,1465.55,Rejected,d9057f2d-4e36-4912-b548-3aa6c65ac03d
1708,608,2024-04-09,10026.91,Approved,f7fc4617-d984-4afd-8c90-b4175c43c759
1709,1098,2022-07-19,5654.69,Approved,d862bb5f-dd4e-4e31-a093-a7c4bebe936c
1710,170,2023-06-14,19980.28,Pending,429a06b8-27ab-4226-a085-adb80308c878
1711,1214,2023-05-08,13054.78,Approved,e4106565-a589-4ce7-9468-d54456a68ec8
1712,1692,2024-03-15,12091.84,Pending,debf7f93-1869-4d7b-81b3-34e2055854f4
1713,1189,2022-11-30,7414.32,Pending,706b0a30-7b64-4536-8f82-14583e15c6a5
1714,1809,2023-05-08,1379.62,Rejected,0861bcc1-5862-4125-874e-f56c474a339c
1715,1798,2024-05-07,10931.41,Approved,adb43e62-0449-4cb2-a397-99f6f5f2fd0f
1716,839,2023-07-09,11508.09,Pending,e26ffbda-098c-45ca-b5b9-0e1e637db228
1717,590,2022-11-26,9448.65,Pending,03e18762-43cb-4c65-b1f9-7c9598ffd270
1718,238,2023-02-16,16550.37,Rejected,49b750ba-01e7-45a3-97cd-70c845029fc8
1719,152,2023-10-26,5789.02,Pending,ef8eb696-538b-4246-a1b6-8a74eb67e5e8
1720,1951,2022-12-26,7691.0,Approved,9def7588-fb87-4a64-b171-445f9c657af6
1721,1137,2023-08-02,2101.43,Pending,3754e5a7-bcf0-4e2e-a2b3-ecbd187eaaa2
1722,1060,2023-04-17,1182.85,Rejected,d52037d2-9f28-49ba-81b2-cd2f5208bb27
1723,1242,2024-06-09,4240.99,Rejected,daa1249e-3eb2-49ee-af45-e067ca322109
1724,1171,2022-09-25,18977.39,Approved,4e276b10-f470-471c-bd6d-16df225a3011
1725,763,2024-06-22,2648.38,Rejected,1cae9b45-68e1-457e-b7ba-71dcd8500eb2
1726,1804,2023-09-01,4598.07,Rejected,762c21c4-d555-4a04-9e09-2b40e4b4304e
1727,1194,2023-08-01,14426.0,Rejected,f5745c05-df63-4a04-92db-83c8717d4d5a
1728,1946,2024-06-12,5245.86,Pending,534065c2-20cf-4993-a5c0-72bd95ae7f76
1729,28,2024-06-17,16920.33,Pending,78dfdc08-97ef-4c8e-8f8e-555fcad2e35b
1730,1836,2022-11-21,10893.4,Rejected,47339381-9224-42c3-9643-4345e4adf275
1731,703,2024-05-12,7442.2,Approved,91de882b-afaf-46c1-9eab-6b137f8839f1
1732,1227,2023-12-03,19280.79,Rejected,0d221787-16f3-4d2a-9d52-c6641c303368
1733,282,2024-03-26,10258.89,Approved,7ba6b794-c39b-4bcf-8623-7c771683b5bd
1734,1241,2022-11-03,6042.79,Rejected,8a4313af-3986-442c-b001-fc1ea891e8d3
1735,774,2024-01-05,10362.63,Rejected,eb93e641-8aeb-44ca-9525-edfe2157430a
1736,708,2022-09-16,15492.53,Approved,dc36fdc4-4144-402a-a7bf-02dd0194dbac
1737,1823,2022-08-03,10901.45,Approved,782cddcd-2dda-456b-bd85-e747cda6c90a
1738,1447,2024-05-04,8010.0,Rejected,5da9efbc-a4ee-4243-87d5-5ef4518d02c4
1739,303,2024-05-11,5416.95,Pending,33fd1e15-a822-4853-b1bc-e494cf38182f
1740,213,2022-09-30,12698.11,Pending,4d0ed817-a5ae-48a7-b516-e67c4b502105
1741,1675,2024-06-27,14529.98,Approved,3371987b-46ea-4d55-919c-df608c513714
1742,610,2023-08-10,5917.11,Rejected,43af6b18-1b1f-40d2-9a54-2dced1172bf6
1743,1732,2023-06-07,19929.62,Pending,23ac51ba-8f77-4d11-88c9-bc00ec2d3353
1744,126,2023-02-22,14913.15,Pending,05d37999-4fb8-4780-a9b5-4c0fc74634b6
1745,1853,2022-07-26,11712.43,Approved,9bf32aac-3510-470c-9e5d-01b168468874
1746,1159,2022-10-07,12268.08,Pending,a82d8941-0be5-4693-b217-ce213f039e26
1747,715,2024-04-13,18946.29,Rejected,399fa382-821e-4d3d-be35-0f9df79f38e6
1748,786,2023-05-11,14416.95,Pending,f64db950-94d7-48aa-a5fe-ed5faffdd87e
1749,1369,2024-05-21,10484.05,Rejected,a6933cd5-b365-4e93-ac9c-aec81ea3b185
1750,706,2022-11-30,742.27,Rejected,a8067efb-5191-490a-a336-850e0592d51e
1751,40,2024-01-28,5006.75,Pending,58a37039-f12e-4416-833a-eb8b5338bfb0
1752,1904,2023-08-24,7067.53,Pending,5db56fdd-672c-4d3f-a0a6-2ce1d8e19901
1753,1884,2023-03-16,7817.03,Pending,2159c977-d34a-457c-bfe7-6a7d34c5f6dc
1754,1786,2022-10-14,13887.99,Rejected,7e723b0c-9de0-4766-b026-c99725789fab
1755,908,2023-10-29,10796.33,Rejected,b5dbe764-5978-4a97-9049-75047744cdb9
1756,264,2022-11-12,3831.63,Pending,6a800741-e590-4fdd-b276-0810c78e4598
1757,1835,2023-07-04,13750.12,Rejected,2f0e3e60-a943-4305-99bb-d1b98f2eb00f
1758,837,2024-05-31,3961.61,Approved,241d4459-7f24-4f84-9743-ee1a3b09b36a
1759,972,2024-07-09,6765.74,Pending,fd7e7d59-19f9-4c2b-a9a1-e0cfd30c04ec
1760,1353,2024-07-01,6619.82,Pending,29c4d50a-50c3-4d8b-b0ee-ead811187264
1761,727,2022-12-03,17893.15,Pending,0d9e4f48-252a-4050-a6b5-13c3b3c012f2
1762,1629,2022-07-30,10578.71,Rejected,7ecca5f7-2d80-4f8b-9bce-06a7317489ac
1763,1221,2023-04-12,2942.34,Rejected,c8dea5e3-ffd7-475d-8d6d-ac41edaf1914
1764,136,2022-12-14,7228.4,Approved,5b479521-88fe-4337-b8dc-61b5cb69c621
1765,1892,2024-03-30,3706.15,Rejected,94b69645-508d-4ddc-ad00-4fcfa87305c4
1766,5,2024-04-18,2811.01,Pending,9ea78c30-47de-4cbf-a609-c6a786583370
1767,32,2023-08-23,9322.65,Rejected,9cbf1097-9c4b-4313-b796-859d1798cb3d
1768,1090,2022-08-24,3195.96,Rejected,25f21ad8-6566-43b6-827f-53f7e4f561d0
1769,1583,2023-12-18,9849.61,Rejected,3513f4a6-a3fe-48df-9af7-e53e84a602c7
1770,1768,2023-03-08,13685.23,Pending,6f84144b-164e-40b5-b080-d99e10cc8e8f
1771,846,2023-05-09,6780.46,Approved,01ba8cab-7594-4666-abd8-857535b3f887
1772,550,2023-11-01,9656.3,Approved,daca83a7-f824-4a2b-b3cb-997fe87f4f42
1773,1020,2024-04-04,13624.03,Pending,29d515d3-248b-4ebd-9496-6215ac491000
1774,123,2022-10-23,19008.67,Approved,70a020c9-4601-4e6a-a58f-8cf84e183798
1775,312,2024-03-02,4510.16,Approved,c36c988b-4b40-449d-a9e4-c9e9ee8ba54d
1776,244,2023-09-25,19954.82,Pending,f7ca5634-211c-4ada-99bf-3dc2a6259215
1777,116,2023-05-23,19615.32,Approved,bdf9c0b6-5efb-4ef2-bd5a-05837fe578da
1778,689,2023-10-28,3127.05,Rejected,0212a08d-7c62-4825-8bba-9244094018d9
1779,531,2023-12-24,4210.33,Pending,e9b466b0-8f4f-4e12-b8d1-05ddfd1ac117
1780,1169,2023-05-26,8842.44,Pending,b2dd2e31-f60a-48eb-8262-b8f3e6e68a72
1781,1968,2023-04-08,12225.04,Rejected,d88ffdbb-ae25-4886-a121-286ce1238137
1782,1373,2023-01-17,13151.65,Pending,aa30fc18-958a-45cd-8479-2a014b093880
1783,1194,2023-08-20,6697.05,Approved,01de2688-f2c2-4da7-bd85-6e0cc740750f
1784,165,2024-01-05,2275.27,Approved,71627c53-b231-4888-8374-f9877c0dca38
1785,598,2023-12-24,14829.88,Approved,812de2cc-67bd-4a12-8f57-707f209ed4ba
1786,387,2022-11-18,19830.63,Rejected,ee84691e-b597-41ea-a6bb-3003e0fb2d0c
1787,248,2023-03-26,11867.15,Rejected,0d0d1513-d379-4c1a-bbb8-a9902ed93435
1788,876,2024-07-03,6406.86,Pending,dc5d7f14-7f62-4986-8f31-7a429c1888c7
1789,411,2022-10-01,1820.65,Approved,e657cbc3-abb4-411f-98bc-28ad2ef43ce2
1790,1806,2024-01-04,2346.59,Pending,9b0a1bcd-a04a-46c4-8d17-dd757422ee3f
1791,798,2022-09-29,2705.7,Approved,42b44d35-f182-4cf1-840c-d6862da69b17
1792,1643,2022-09-20,17098.47,Approved,f95863d8-b4dd-46c1-bdd3-cbd4a94a95e0
1793,35,2023-04-21,2024.8,Approved,03297213-12bd-4ec1-a90f-5e6fe1777831
1794,1496,2022-10-07,4446.65,Approved,c2ce2110-1a6d-4bbd-af2c-e7a2fba4e67d
1795,1243,2023-04-29,1785.33,Approved,7371afd6-ec01-416e-ae78-1f8801d2d63a
1796,412,2022-07-21,4679.05,Approved,3b7f74bb-c8b7-43fa-9ea2-aa6bdcff9758
1797,990,2022-12-21,8736.03,Pending,ce5bbd9a-56c7-405b-859d-b13a26c2f811
1798,1122,2023-05-24,16398.7,Rejected,d37d1a16-d5c7-4ba5-ab05-c4c8783acd21
1799,67,2023-10-31,4497.25,Pending,e4874875-7a58-4c8f-8569-b5693ff8c3b1
1800,662,2022-11-21,8297.99,Rejected,2b3cc149-0b6b-4d49-b4c7-97d252d1df48
1801,167,2024-02-10,1747.68,Rejected,dff9905f-f431-47d8-ad22-5b6777a0dc4f
1802,844,2023-03-21,15007.84,Approved,c5429dd0-f4da-452d-b719-5395142d1b7f
1803,1543,2023-10-14,16296.95,Rejected,39579024-eee8-4a2c-895b-f5a38e607f79
1804,748,2023-10-13,4645.46,Approved,17a0a250-cd6f-4ece-8fa1-9b07195f598f
1805,644,2024-03-01,1285.24,Pending,7be05924-e7f2-4fbb-b8dd-71ce1667e8e8
1806,447,2022-11-17,7482.12,Rejected,b72f54a1-67dc-43ad-9608-29eb598cb0c1
1807,81,2024-04-12,14679.16,Approved,5d0c4cd3-ee9f-4277-bae8-1589de192ecf
1808,406,2022-08-23,10874.87,Approved,3ea3d354-6cd3-45be-aad1-19692b744bc6
1809,1801,2023-02-21,3444.65,Approved,115de76f-c637-4ed5-bbf4-2be8faf85064
1810,195,2022-10-02,19588.16,Rejected,539211fb-a3eb-4d66-8d10-a106c457801f
1811,620,2022-11-26,16557.75,Approved,e245531b-d429-4c4e-ac37-7e64db754a40
1812,497,2023-11-29,11655.29,Pending,ad51b86a-0a80-4c9c-9c70-a64f08bf3c64
1813,868,2023-08-01,9114.91,Rejected,ee9001d9-8eb1-4f45-bc3d-c0504683a9f2
1814,956,2023-07-04,14480.25,Pending,c762eba7-a436-4535-9b7d-7b134e276697
1815,1637,2023-06-28,12428.01,Rejected,dbaf9b95-7265-4785-a4cf-3d79b2386508
1816,399,2024-05-10,9354.97,Pending,6e1e90a5-c11b-41e1-a2ce-65b1444de336
1817,481,2023-10-28,8085.05,Pending,77361a45-7a8d-4d6b-8662-569bfeb3f700
1818,794,2022-12-04,12644.05,Pending,84cd610a-21a6-46a8-bd68-79cbef943157
1819,621,2023-07-10,1658.31,Approved,433e6547-6e4e-46f2-9575-51039da3c20d
1820,1914,2024-03-31,14855.08,Rejected,db9218f9-4fd6-417d-b4ea-a96c79a6d5b7
1821,738,2024-06-11,10717.61,Rejected,08c39f8d-32de-4813-bd1b-4461a5843dbf
1822,271,2024-04-16,2742.23,Pending,e057428b-8098-423e-bb20-3cbbfa806c10
1823,1692,2023-07-13,997.83,Pending,9b9551f4-feed-4aae-9c30-8ba8adf295c8
1824,1564,2023-11-16,2034.61,Pending,f44176e5-60b6-4ca4-9456-203d9c3b8b91
1825,1760,2023-12-20,17269.45,Approved,6043bd33-cd2e-4351-b9fa-801e41042e89
1826,1710,2024-04-17,12247.78,Pending,a1822d42-70e6-44fb-8335-587b544a4a05
1827,1281,2022-11-18,5822.41,Pending,dd6be371-3ca4-476d-ae7a-94ce3668161b
1828,244,2023-04-02,6710.41,Approved,d2563de5-7668-4a08-b969-d3aa396b50c8
1829,1722,2023-09-06,15179.0,Pending,381d4e48-5840-4a1e-9872-ed3809372ff4
1830,272,2022-10-23,19519.67,Rejected,b5925a5f-bc19-45af-b194-0967487a972c
1831,602,2023-10-15,11642.34,Pending,32d76211-cfc3-4b9b-b010-2c38d411d6da
1832,1696,2023-09-21,15557.97,Rejected,cd3c7765-017c-4e2e-b181-95e6a531a94e
1833,354,2024-04-12,3998.56,Approved,10ea9916-afe6-4417-8223-53c51373445b
1834,427,2023-02-01,10584.67,Pending,cff1079b-ec4e-42b1-a13c-33ae1477b501
1835,1258,2023-11-02,15707.49,Approved,9cea1bfb-9845-4e95-8eea-8f1ffbff7223
1836,293,2023-07-05,12312.85,Approved,e282bc61-1573-46dc-8195-0c13a766c21a
1837,752,2024-06-17,555.0,Rejected,d92f7fb8-8342-46b9-bc9e-77a496fe41f3
1838,1250,2023-11-17,4661.35,Rejected,c0ba8387-7b42-4910-9751-3cff7f2c73fe
1839,325,2023-04-14,611.5,Rejected,4249f85a-a4ef-4468-b38c-3e3760a87ec3
1840,758,2023-05-02,16864.0,Approved,8b64d64b-d95f-4c92-8502-962171f3b685
1841,1153,2024-07-15,13801.27,Pending,686eed9d-b774-400a-98c1-e96b6a8a4083
1842,1408,2022-11-07,16275.66,Pending,341f2ed1-35c3-4f98-9a3a-229752f2c89e
1843,271,2024-02-17,1412.36,Rejected,5324d039-e42f-4e06-bd4e-78eca625cf5b
1844,1392,2023-02-09,15254.45,Pending,659a5f41-53ed-4e49-a9cf-4d10e2e3884f
1845,618,2024-06-16,9528.3,Approved,294550a9-85d1-40f6-a0e5-0818b7c2ec35
1846,527,2022-12-06,7564.41,Approved,b3a2655a-1b80-41a7-b24f-a816e8093f51
1847,181,2023-05-26,5057.45,Rejected,f276ab85-7cf2-43a9-9dfe-6f1c539a2c80
1848,438,2023-08-28,11756.29,Pending,0cc9096a-6b45-4e7a-a7a7-50e25c1225cf
1849,650,2023-10-17,11589.15,Rejected,9163b6af-1fe9-4267-b65b-dcf9d707ad9c
1850,11,2023-10-17,1023.79,Rejected,7efd431a-51d5-4921-8742-0810ed43bcde
1851,1078,2023-05-01,15351.3,Rejected,eb066034-0619-4927-98ab-c90c410c54dd
1852,15,2024-02-03,18034.61,Pending,3721850d-ae04-4070-ac38-896b78a37760
1853,162,2024-07-10,4425.04,Approved,2d00e026-bb34-4da0-9d6b-d7f2af1cc6f4
1854,586,2022-10-15,15693.37,Pending,07aa771d-741e-4af3-b8fb-63d7af332f60
